province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,OVER 50 YEARS,6,14168,7.9,7115,3.97,285
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,UNDER CONSTRUCTION,7,3223,1.8,2950,1.65,50
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,LESS THAN 5 YEARS,7,9713,5.42,2950,1.65,188
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,5-10 YEARS,7,23437,13.07,2950,1.65,467
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,11-50 YEARS,7,128721,71.81,2950,1.65,2138
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,OVER 50 YEARS,7,14168,7.9,2950,1.65,107
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,UNDER CONSTRUCTION,8,3223,1.8,2187,1.22,36
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,LESS THAN 5 YEARS,8,9713,5.42,2187,1.22,175
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,5-10 YEARS,8,23437,13.07,2187,1.22,410
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,11-50 YEARS,8,128721,71.81,2187,1.22,1503
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,OVER 50 YEARS,8,14168,7.9,2187,1.22,63
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,3223,1.8,2329,1.3,37
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,9713,5.42,2329,1.3,238
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,23437,13.07,2329,1.3,423
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,128721,71.81,2329,1.3,1510
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,14168,7.9,2329,1.3,121
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,1,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,1,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,1,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,1,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,1,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,2,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,2,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,2,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,2,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,2,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,3,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,3,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,3,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,3,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,3,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,4,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,4,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,4,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,4,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,4,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,5,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,5,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,5,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,5,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,5,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,6,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,6,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,6,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,6,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,6,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,7,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,7,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,7,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,7,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,7,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,8,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,8,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,8,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,8,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,8,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,5-10 YEARS,9 AND MORE,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,11-50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,1,3223,1.8,34036,18.99,620
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,1,9713,5.42,34036,18.99,1415
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,1,23437,13.07,34036,18.99,3701
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,1,128721,71.81,34036,18.99,24807
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,1,14168,7.9,34036,18.99,3493
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,2,3223,1.8,53215,29.69,854
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,2,9713,5.42,53215,29.69,2827
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,2,23437,13.07,53215,29.69,6909
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,2,128721,71.81,53215,29.69,37287
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,2,14168,7.9,53215,29.69,5338
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,3,3223,1.8,44810,25,850
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,3,9713,5.42,44810,25,2435
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,3,23437,13.07,44810,25,5428
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,3,128721,71.81,44810,25,33036
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,3,14168,7.9,44810,25,3061
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,4,3223,1.8,22512,12.56,445
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,4,9713,5.42,22512,12.56,1277
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,4,23437,13.07,22512,12.56,3298
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,4,128721,71.81,22512,12.56,16168
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,4,14168,7.9,22512,12.56,1324
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,5,3223,1.8,10108,5.64,200
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,5,9713,5.42,10108,5.64,634
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,5,23437,13.07,10108,5.64,1461
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,5,128721,71.81,10108,5.64,7437
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,5,14168,7.9,10108,5.64,376
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,6,3223,1.8,7115,3.97,131
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,6,9713,5.42,7115,3.97,524
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,6,23437,13.07,7115,3.97,1340
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,6,128721,71.81,7115,3.97,4835
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,6,14168,7.9,7115,3.97,285
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,7,3223,1.8,2950,1.65,50
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,7,9713,5.42,2950,1.65,188
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,7,23437,13.07,2950,1.65,467
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,7,128721,71.81,2950,1.65,2138
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,7,14168,7.9,2950,1.65,107
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,8,3223,1.8,2187,1.22,36
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,8,9713,5.42,2187,1.22,175
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,8,23437,13.07,2187,1.22,410
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,8,128721,71.81,2187,1.22,1503
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,8,14168,7.9,2187,1.22,63
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,3223,1.8,2329,1.3,37
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,9713,5.42,2329,1.3,238
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,5-10 YEARS,9 AND MORE,23437,13.07,2329,1.3,423
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,11-50 YEARS,9 AND MORE,128721,71.81,2329,1.3,1510
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,14168,7.9,2329,1.3,121
