province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,11-50 YEARS,9 AND MORE,9290,69.62,232,1.74,165
FATA,035,FR KOHAT,FR KOHAT,TOTAL,OVER 50 YEARS,9 AND MORE,733,5.49,232,1.74,7
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,1,441,3.3,3218,24.12,87
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,1,795,5.96,3218,24.12,152
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,1,2085,15.63,3218,24.12,460
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,1,9290,69.62,3218,24.12,2310
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,1,733,5.49,3218,24.12,209
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,2,441,3.3,3671,27.51,106
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,2,795,5.96,3671,27.51,181
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,2,2085,15.63,3671,27.51,590
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,2,9290,69.62,3671,27.51,2601
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,2,733,5.49,3671,27.51,193
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,3,441,3.3,2635,19.75,91
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,3,795,5.96,2635,19.75,144
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,3,2085,15.63,2635,19.75,399
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,3,9290,69.62,2635,19.75,1867
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,3,733,5.49,2635,19.75,134
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,4,441,3.3,1746,13.08,63
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,4,795,5.96,1746,13.08,163
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,4,2085,15.63,1746,13.08,304
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,4,9290,69.62,1746,13.08,1122
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,4,733,5.49,1746,13.08,94
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,5,441,3.3,866,6.49,46
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,5,795,5.96,866,6.49,66
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,5,2085,15.63,866,6.49,158
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,5,9290,69.62,866,6.49,548
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,5,733,5.49,866,6.49,48
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,6,441,3.3,543,4.07,20
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,6,795,5.96,543,4.07,44
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,6,2085,15.63,543,4.07,79
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,6,9290,69.62,543,4.07,373
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,6,733,5.49,543,4.07,27
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,7,441,3.3,263,1.97,11
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,7,795,5.96,263,1.97,19
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,7,2085,15.63,263,1.97,37
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,7,9290,69.62,263,1.97,186
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,7,733,5.49,263,1.97,10
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,8,441,3.3,170,1.27,7
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,8,795,5.96,170,1.27,11
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,8,2085,15.63,170,1.27,23
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,8,9290,69.62,170,1.27,118
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,8,733,5.49,170,1.27,11
FATA,035,FR KOHAT,FR KOHAT,RURAL,UNDER CONSTRUCTION,9 AND MORE,441,3.3,232,1.74,10
FATA,035,FR KOHAT,FR KOHAT,RURAL,LESS THAN 5 YEARS,9 AND MORE,795,5.96,232,1.74,15
FATA,035,FR KOHAT,FR KOHAT,RURAL,5-10 YEARS,9 AND MORE,2085,15.63,232,1.74,35
FATA,035,FR KOHAT,FR KOHAT,RURAL,11-50 YEARS,9 AND MORE,9290,69.62,232,1.74,165
FATA,035,FR KOHAT,FR KOHAT,RURAL,OVER 50 YEARS,9 AND MORE,733,5.49,232,1.74,7
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,1,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,1,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,1,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,1,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,1,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,2,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,2,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,2,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,2,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,2,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,3,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,3,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,3,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,3,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,3,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,4,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,4,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,4,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,4,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,4,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,5-10 YEARS,9 AND MORE,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,11-50 YEARS,9 AND MORE,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
