province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,UNDER CONSTRUCTION,5,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,LESS THAN 5 YEARS,5,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,5-10 YEARS,5,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,11-50 YEARS,5,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,OVER 50 YEARS,5,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,UNDER CONSTRUCTION,6,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,LESS THAN 5 YEARS,6,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,5-10 YEARS,6,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,11-50 YEARS,6,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,OVER 50 YEARS,6,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,UNDER CONSTRUCTION,7,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,LESS THAN 5 YEARS,7,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,5-10 YEARS,7,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,11-50 YEARS,7,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,OVER 50 YEARS,7,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,UNDER CONSTRUCTION,8,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,LESS THAN 5 YEARS,8,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,5-10 YEARS,8,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,11-50 YEARS,8,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,OVER 50 YEARS,8,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,5-10 YEARS,9 AND MORE,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,11-50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,1,6916,2.22,50060,16.07,1227
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,1,20334,6.53,50060,16.07,3123
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,1,41925,13.46,50060,16.07,8183
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,1,229875,73.81,50060,16.07,35139
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,1,12401,3.98,50060,16.07,2388
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,2,6916,2.22,87482,28.09,2002
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,2,20334,6.53,87482,28.09,6340
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,2,41925,13.46,87482,28.09,12947
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,2,229875,73.81,87482,28.09,62505
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,2,12401,3.98,87482,28.09,3688
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,3,6916,2.22,82501,26.49,1741
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,3,20334,6.53,82501,26.49,5023
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,3,41925,13.46,82501,26.49,9895
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,3,229875,73.81,82501,26.49,62956
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,3,12401,3.98,82501,26.49,2886
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,4,6916,2.22,50220,16.12,1177
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,4,20334,6.53,50220,16.12,3424
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,4,41925,13.46,50220,16.12,6334
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,4,229875,73.81,50220,16.12,37507
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,4,12401,3.98,50220,16.12,1778
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,5,6916,2.22,18300,5.88,377
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,5,20334,6.53,18300,5.88,1201
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,5,41925,13.46,18300,5.88,2155
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,5,229875,73.81,18300,5.88,13908
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,5,12401,3.98,18300,5.88,659
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,6,6916,2.22,11041,3.55,172
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,6,20334,6.53,11041,3.55,622
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,6,41925,13.46,11041,3.55,1191
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,6,229875,73.81,11041,3.55,8592
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,6,12401,3.98,11041,3.55,464
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,7,6916,2.22,3469,1.11,63
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,7,20334,6.53,3469,1.11,154
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,7,41925,13.46,3469,1.11,400
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,7,229875,73.81,3469,1.11,2705
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,7,12401,3.98,3469,1.11,147
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,8,6916,2.22,4047,1.3,66
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,8,20334,6.53,4047,1.3,208
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,8,41925,13.46,4047,1.3,412
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,8,229875,73.81,4047,1.3,3196
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,8,12401,3.98,4047,1.3,165
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,6916,2.22,4331,1.39,91
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,20334,6.53,4331,1.39,239
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,5-10 YEARS,9 AND MORE,41925,13.46,4331,1.39,408
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,11-50 YEARS,9 AND MORE,229875,73.81,4331,1.39,3367
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,12401,3.98,4331,1.39,226
