province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,1,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,2,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,2,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,2,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,3,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,3,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,3,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,4,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,4,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,4,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,5,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,5,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,5,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,6,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,6,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,6,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,7,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,7,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,7,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,8,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,8,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,8,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,9,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,9,0,0,0,0,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,9,0,0,0,0,0
