province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,WALL,UNBAKED BRICKS/MUD,64088,80.43,874
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,WALL,WOOD/BAMBOO,5308,6.66,68
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,WALL,OTHERS,5964,7.48,282
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,ROOF,RCC/RBC,287,0.36,37
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,ROOF,CEMENT/IRON SHEETS,1362,1.71,40
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,ROOF,GARDER/T.IRON,8766,11,198
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,ROOF,WOOD/BAMBOO,62894,78.93,815
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,ROOF,OTHERS,6374,8,277
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,WALL,BAKED BRICKS/BLOCKS/STONES,4323,5.43,3980
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,WALL,UNBAKED BRICKS/MUD,64088,80.43,61845
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,WALL,WOOD/BAMBOO,5308,6.66,5053
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,WALL,OTHERS,5964,7.48,5571
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,ROOF,RCC/RBC,287,0.36,226
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,ROOF,CEMENT/IRON SHEETS,1362,1.71,1230
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,ROOF,GARDER/T.IRON,8766,11,8428
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,ROOF,WOOD/BAMBOO,62894,78.93,60635
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,ROOF,OTHERS,6374,8,5930
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,WALL,BAKED BRICKS/BLOCKS/STONES,4323,5.43,200
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,WALL,UNBAKED BRICKS/MUD,64088,80.43,1369
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,WALL,WOOD/BAMBOO,5308,6.66,187
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,WALL,OTHERS,5964,7.48,111
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,ROOF,RCC/RBC,287,0.36,24
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,ROOF,CEMENT/IRON SHEETS,1362,1.71,92
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,ROOF,GARDER/T.IRON,8766,11,140
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,ROOF,WOOD/BAMBOO,62894,78.93,1444
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENTED,1867,2.34,ROOF,OTHERS,6374,8,167
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,WALL,BAKED BRICKS/BLOCKS/STONES,4323,5.43,143
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,WALL,UNBAKED BRICKS/MUD,64088,80.43,874
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,WALL,WOOD/BAMBOO,5308,6.66,68
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,WALL,OTHERS,5964,7.48,282
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,ROOF,RCC/RBC,287,0.36,37
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,ROOF,CEMENT/IRON SHEETS,1362,1.71,40
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,ROOF,GARDER/T.IRON,8766,11,198
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,ROOF,WOOD/BAMBOO,62894,78.93,815
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,RENT FREE,1367,1.72,ROOF,OTHERS,6374,8,277
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,WALL,OTHERS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,OWNED,NA,NA,ROOF,OTHERS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,WALL,OTHERS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENTED,NA,NA,ROOF,OTHERS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,WALL,OTHERS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,RENT FREE,NA,NA,ROOF,OTHERS,NA,NA,0
