province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,WALL,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,ROOF,RCC/RBC,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,5-10 YEARS,NA,NA,ROOF,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,WALL,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,ROOF,RCC/RBC,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,11-50 YEARS,NA,NA,ROOF,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,WALL,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,ROOF,RCC/RBC,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OVER 50 YEARS,NA,NA,ROOF,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,WALL,BAKED BRICKS/BLOCKS/STONES,97.39,NA,23518
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,WALL,UNBAKED BRICKS/MUD,12786,1.1,748
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,WALL,WOOD/BAMBOO,2923,0.25,157
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,WALL,OTHERS,14580,1.26,857
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,ROOF,RCC/RBC,896758,77.4,19280
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,ROOF,CEMENT/IRON SHEETS,86698,7.48,2291
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,ROOF,GARDER/T.IRON,122685,10.59,2023
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,ROOF,WOOD/BAMBOO,34737,3,736
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,UNDER CONSTRUCTION,25280,2.18,ROOF,OTHERS,17736,1.53,950
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,WALL,BAKED BRICKS/BLOCKS/STONES,97.39,NA,141349
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,WALL,UNBAKED BRICKS/MUD,12786,1.1,1992
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,WALL,WOOD/BAMBOO,2923,0.25,647
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,WALL,OTHERS,14580,1.26,2353
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,ROOF,RCC/RBC,896758,77.4,111880
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,ROOF,CEMENT/IRON SHEETS,86698,7.48,11841
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,ROOF,GARDER/T.IRON,122685,10.59,15543
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,ROOF,WOOD/BAMBOO,34737,3,4305
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,LESS THAN 5 YEARS,146341,12.63,ROOF,OTHERS,17736,1.53,2772
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,WALL,BAKED BRICKS/BLOCKS/STONES,97.39,NA,243461
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,WALL,UNBAKED BRICKS/MUD,12786,1.1,3103
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,WALL,WOOD/BAMBOO,2923,0.25,777
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,WALL,OTHERS,14580,1.26,3315
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,ROOF,RCC/RBC,896758,77.4,183936
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,ROOF,CEMENT/IRON SHEETS,86698,7.48,20331
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,ROOF,GARDER/T.IRON,122685,10.59,35477
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,ROOF,WOOD/BAMBOO,34737,3,6994
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,5-10 YEARS,250656,21.63,ROOF,OTHERS,17736,1.53,3918
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,WALL,BAKED BRICKS/BLOCKS/STONES,97.39,NA,681220
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,WALL,UNBAKED BRICKS/MUD,12786,1.1,5371
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,WALL,WOOD/BAMBOO,2923,0.25,1113
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,WALL,OTHERS,14580,1.26,7514
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,ROOF,RCC/RBC,896758,77.4,553396
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,ROOF,CEMENT/IRON SHEETS,86698,7.48,49389
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,ROOF,GARDER/T.IRON,122685,10.59,65014
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,ROOF,WOOD/BAMBOO,34737,3,18256
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,11-50 YEARS,695218,60,ROOF,OTHERS,17736,1.53,9163
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,WALL,BAKED BRICKS/BLOCKS/STONES,97.39,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,WALL,UNBAKED BRICKS/MUD,12786,1.1,1572
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,WALL,WOOD/BAMBOO,2923,0.25,229
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,WALL,OTHERS,14580,1.26,541
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,ROOF,RCC/RBC,896758,77.4,28266
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,ROOF,CEMENT/IRON SHEETS,86698,7.48,2846
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,ROOF,GARDER/T.IRON,122685,10.59,4628
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,ROOF,WOOD/BAMBOO,34737,3,4446
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,OVER 50 YEARS,NA,3.55,ROOF,OTHERS,17736,1.53,933
