province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OVER 50 YEARS,7,7969,7.65,2358,2.26,173
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,8,2245,2.16,1557,1.49,77
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,8,8309,7.98,1557,1.49,138
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5-10 YEARS,8,21026,20.18,1557,1.49,327
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,11-50 YEARS,8,64620,62.03,1557,1.49,878
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OVER 50 YEARS,8,7969,7.65,1557,1.49,137
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,9 AND MORE,2245,2.16,2443,2.35,133
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,9 AND MORE,8309,7.98,2443,2.35,235
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5-10 YEARS,9 AND MORE,21026,20.18,2443,2.35,530
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,11-50 YEARS,9 AND MORE,64620,62.03,2443,2.35,1333
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OVER 50 YEARS,9 AND MORE,7969,7.65,2443,2.35,212
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,1,2245,2.16,16915,16.24,230
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,1,8309,7.98,16915,16.24,1209
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,1,21026,20.18,16915,16.24,2933
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,1,64620,62.03,16915,16.24,10913
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,1,7969,7.65,16915,16.24,1630
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,2,2245,2.16,28832,27.68,402
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,2,8309,7.98,28832,27.68,2107
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,2,21026,20.18,28832,27.68,6011
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,2,64620,62.03,28832,27.68,18198
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,2,7969,7.65,28832,27.68,2114
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,3,2245,2.16,22254,21.36,425
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,3,8309,7.98,22254,21.36,1822
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,3,21026,20.18,22254,21.36,4649
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,3,64620,62.03,22254,21.36,13741
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,3,7969,7.65,22254,21.36,1617
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,4,2245,2.16,16531,15.87,377
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,4,8309,7.98,16531,15.87,1485
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,4,21026,20.18,16531,15.87,3304
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,4,64620,62.03,16531,15.87,10226
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,4,7969,7.65,16531,15.87,1139
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,5,2245,2.16,8176,7.85,314
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,5,8309,7.98,8176,7.85,661
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,5,21026,20.18,8176,7.85,1722
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,5,64620,62.03,8176,7.85,4927
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,5,7969,7.65,8176,7.85,552
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,6,2245,2.16,5103,4.9,182
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,6,8309,7.98,5103,4.9,450
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,6,21026,20.18,5103,4.9,1010
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,6,64620,62.03,5103,4.9,3066
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,6,7969,7.65,5103,4.9,395
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,7,2245,2.16,2358,2.26,105
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,7,8309,7.98,2358,2.26,202
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,7,21026,20.18,2358,2.26,540
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,7,64620,62.03,2358,2.26,1338
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,7,7969,7.65,2358,2.26,173
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,8,2245,2.16,1557,1.49,77
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,8,8309,7.98,1557,1.49,138
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,8,21026,20.18,1557,1.49,327
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,8,64620,62.03,1557,1.49,878
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,8,7969,7.65,1557,1.49,137
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,UNDER CONSTRUCTION,9 AND MORE,2245,2.16,2443,2.35,133
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,LESS THAN 5 YEARS,9 AND MORE,8309,7.98,2443,2.35,235
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5-10 YEARS,9 AND MORE,21026,20.18,2443,2.35,530
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,11-50 YEARS,9 AND MORE,64620,62.03,2443,2.35,1333
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,OVER 50 YEARS,9 AND MORE,7969,7.65,2443,2.35,212
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,1,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,1,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,1,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,1,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,1,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,2,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,2,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,2,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,2,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,2,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,3,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,3,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,3,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,3,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,3,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,4,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,4,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,4,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,4,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,4,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,5,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,5,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,5,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,5,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,5,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,6,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,6,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,6,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,6,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,6,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,7,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,7,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,7,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,7,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,7,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,8,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,8,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,8,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,8,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,8,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,5-10 YEARS,9 AND MORE,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,11-50 YEARS,9 AND MORE,0,0,0,0,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
