province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,COOKING FUEL,KEROSENE OIL,35,0.05,1022
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,COOKING FUEL,OTHERS,447,0.65,1328
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,LIGHTING SOURCE,ELECTRICITY,67740,98.45,54239
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,LIGHTING SOURCE,KEROSENE OIL,585,0.85,380
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,LIGHTING SOURCE,GAS LAMP,35,0.05,26
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,LIGHTING SOURCE,OTHERS,447,0.65,324
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,TOTAL INSIDE,41906,60.9,1707
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,TAP,34734,50.48,1263
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,ELECTRIC/HAND PUMP,1310,1.9,60
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,PROTECTED WELL,1320,1.92,50
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,UN-PROTECTED WELL,815,1.18,50
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,INSIDE WATER,OTHERS,3727,5.42,284
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,TOTAL OUTSIDE,26901,39.1,1918
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,TAP,11745,17.07,794
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,ELECTRIC/HAND PUMP,1428,2.08,172
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,PROTECTED WELL,1624,2.36,163
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,UN-PROTECTED WELL,1899,2.76,188
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,SPRING,7895,11.47,481
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,CANAL/RIVER/POND,1121,1.63,66
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,OUTSIDE WATER,OTHERS,1189,1.73,54
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,COOKING FUEL,WOOD,67740,98.45,794
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,COOKING FUEL,GAS,585,0.85,172
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,COOKING FUEL,KEROSENE OIL,35,0.05,163
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,COOKING FUEL,OTHERS,447,0.65,188
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,LIGHTING SOURCE,ELECTRICITY,67740,98.45,3458
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,LIGHTING SOURCE,KEROSENE OIL,585,0.85,104
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,LIGHTING SOURCE,GAS LAMP,35,0.05,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,LIGHTING SOURCE,OTHERS,447,0.65,63
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,TOTAL INSIDE,41906,60.9,4519
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,TAP,34734,50.48,3623
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,ELECTRIC/HAND PUMP,1310,1.9,72
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,PROTECTED WELL,1320,1.92,258
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,UN-PROTECTED WELL,815,1.18,175
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,INSIDE WATER,OTHERS,3727,5.42,391
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,TOTAL OUTSIDE,26901,39.1,5694
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,TAP,11745,17.07,2625
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,ELECTRIC/HAND PUMP,1428,2.08,242
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,PROTECTED WELL,1624,2.36,439
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,UN-PROTECTED WELL,1899,2.76,383
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,SPRING,7895,11.47,1672
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,CANAL/RIVER/POND,1121,1.63,134
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,OUTSIDE WATER,OTHERS,1189,1.73,199
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,COOKING FUEL,WOOD,67740,98.45,2625
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,COOKING FUEL,GAS,585,0.85,242
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,COOKING FUEL,KEROSENE OIL,35,0.05,439
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,COOKING FUEL,OTHERS,447,0.65,383
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,LIGHTING SOURCE,ELECTRICITY,67740,98.45,10043
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,LIGHTING SOURCE,KEROSENE OIL,585,0.85,101
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,LIGHTING SOURCE,GAS LAMP,35,0.05,9
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,LIGHTING SOURCE,OTHERS,447,0.65,60
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,TOTAL INSIDE,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,TAP,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,ELECTRIC/HAND PUMP,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,PROTECTED WELL,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,UN-PROTECTED WELL,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,INSIDE WATER,OTHERS,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,TOTAL OUTSIDE,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,TAP,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,ELECTRIC/HAND PUMP,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,PROTECTED WELL,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,UN-PROTECTED WELL,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,SPRING,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,CANAL/RIVER/POND,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,OUTSIDE WATER,OTHERS,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,COOKING FUEL,WOOD,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,COOKING FUEL,GAS,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,COOKING FUEL,KEROSENE OIL,NA,NA,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OWNED,NA,NA,COOKING FUEL,OTHERS,NA,NA,0
