province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11-50 YEARS,5,18956,34.48,2226,4.05,946
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,5,430,0.78,2226,4.05,19
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,6,1398,2.54,1612,2.93,45
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,6,4369,7.95,1612,2.93,128
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5-10 YEARS,6,29816,54.24,1612,2.93,703
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11-50 YEARS,6,18956,34.48,1612,2.93,726
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,6,430,0.78,1612,2.93,10
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,7,1398,2.54,547,1,4
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,7,4369,7.95,547,1,49
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5-10 YEARS,7,29816,54.24,547,1,231
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11-50 YEARS,7,18956,34.48,547,1,261
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,7,430,0.78,547,1,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,8,1398,2.54,475,0.86,11
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,8,4369,7.95,475,0.86,33
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5-10 YEARS,8,29816,54.24,475,0.86,198
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11-50 YEARS,8,18956,34.48,475,0.86,231
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,8,430,0.78,475,0.86,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,1398,2.54,617,1.12,10
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,4369,7.95,617,1.12,47
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,29816,54.24,617,1.12,227
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,18956,34.48,617,1.12,331
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,430,0.78,617,1.12,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,1,1398,2.54,10315,18.77,273
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,1,4369,7.95,10315,18.77,844
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,1,29816,54.24,10315,18.77,5833
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,1,18956,34.48,10315,18.77,3256
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,1,430,0.78,10315,18.77,109
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,2,1398,2.54,22799,41.48,593
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,2,4369,7.95,22799,41.48,1744
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,2,29816,54.24,22799,41.48,12942
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,2,18956,34.48,22799,41.48,7360
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,2,430,0.78,22799,41.48,160
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,3,1398,2.54,10513,19.13,268
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,3,4369,7.95,10513,19.13,866
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,3,29816,54.24,10513,19.13,5608
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,3,18956,34.48,10513,19.13,3684
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,3,430,0.78,10513,19.13,87
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,4,1398,2.54,5865,10.67,142
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,4,4369,7.95,5865,10.67,488
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,4,29816,54.24,5865,10.67,3035
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,4,18956,34.48,5865,10.67,2161
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,4,430,0.78,5865,10.67,39
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,5,1398,2.54,2226,4.05,52
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,5,4369,7.95,2226,4.05,170
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,5,29816,54.24,2226,4.05,1039
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,5,18956,34.48,2226,4.05,946
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,5,430,0.78,2226,4.05,19
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,6,1398,2.54,1612,2.93,45
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,6,4369,7.95,1612,2.93,128
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,6,29816,54.24,1612,2.93,703
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,6,18956,34.48,1612,2.93,726
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,6,430,0.78,1612,2.93,10
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,7,1398,2.54,547,1,4
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,7,4369,7.95,547,1,49
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,7,29816,54.24,547,1,231
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,7,18956,34.48,547,1,261
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,7,430,0.78,547,1,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,8,1398,2.54,475,0.86,11
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,8,4369,7.95,475,0.86,33
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,8,29816,54.24,475,0.86,198
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,8,18956,34.48,475,0.86,231
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,8,430,0.78,475,0.86,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,1398,2.54,617,1.12,10
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,4369,7.95,617,1.12,47
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,5-10 YEARS,9 AND MORE,29816,54.24,617,1.12,227
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,11-50 YEARS,9 AND MORE,18956,34.48,617,1.12,331
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,430,0.78,617,1.12,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,1,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,1,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,1,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,1,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,1,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,2,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,2,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,2,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,2,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,2,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,3,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,3,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,3,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,3,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,3,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,4,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,4,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,4,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,4,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,4,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,5,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,5,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,5,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,5,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,5,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,6,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,6,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,6,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,6,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,6,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,7,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,7,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,7,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,7,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,7,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,8,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,8,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,8,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,8,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,8,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,5-10 YEARS,9 AND MORE,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,11-50 YEARS,9 AND MORE,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
